,kT,norm (bb_1),PhoIndex,norm (po_2),nH
226,0.7133535524991724,0.22439003595895554,2.0511420030580743,0.00027297391233705896,0.10895956560121224
227,0.718551625477636,0.21160221394162607,2.0280121834118807,0.0002698745419389552,0.11052366153472154
228,0.7645719830528062,0.1778028985185285,2.0584615948898577,0.0002873065369623209,0.12242698099247482
229,0.771855346966054,0.1385680804482107,2.055964128836361,0.0003076034823713275,0.13616734927558738
230,0.7443008926724053,0.16264695339934715,2.0610347338744455,0.0003009723258739743,0.1311593657686864
231,0.7514138566848548,0.19615926984043494,2.1143927994832774,0.0002851673006569094,0.1321701776966416
232,0.7486283041307935,0.16326374369421479,2.0563180446025244,0.00029402745862586866,0.12407774471301539
233,0.7525894401434423,0.16280596794273972,2.0609541403524787,0.00029512267283009626,0.1210360024761434
234,0.7694706161017145,0.16755364577759152,2.0522314156681003,0.0002828641120478136,0.12145228139608026
235,0.8001716441620434,0.15020578804299442,2.161226535926504,0.00030008985710642535,0.13380585951256588
236,0.7924031298393831,0.15252180265082832,2.152388226760113,0.00029599889162981475,0.1384951208026186
237,0.7445099791049756,0.18893062844224454,2.0463659581626428,0.00027461450114083945,0.1128190031804875
238,0.7320144411977448,0.19591649853584991,2.0511734055273716,0.0002790844466746887,0.115261834783491
239,0.770696040294419,0.17034914933719145,2.1057398453426845,0.0002905228750822829,0.12912594168782732
240,0.7421728400072565,0.16317338060597092,2.0349006529108005,0.00029856280603767285,0.1283877521686033
241,0.7357576409432383,0.15893625450531756,2.028295847806629,0.0003071859122372852,0.12903388116295858
242,0.7620803732864474,0.15902322148537082,2.039850503365731,0.00030671525945207126,0.13107915877301615
243,0.7578861697656967,0.16192485923472522,2.0511415369616586,0.00030291414415761786,0.13297973855565345
244,0.7762249939090287,0.17856092280761796,2.121910965130059,0.00027830290598094675,0.1260216422956089
245,0.7217736449201207,0.1936372959896746,2.0134128727592095,0.00028689843765407385,0.12219579701210397
246,0.7262227738619036,0.17921230555492496,2.040846465686403,0.000295071967709387,0.12217612377546641
247,0.7561137108874101,0.18340700690445585,2.1219361671204653,0.0002846005125972572,0.12480487445135215
248,0.7600286103889732,0.14884767578645017,2.0461691829053112,0.0003019462144624817,0.128643644163157
249,0.7587402313223728,0.14938160098105835,2.0557548081447967,0.00029947311873406313,0.12789709279053302
250,0.8098355092021104,0.14487228427214272,2.212310353904558,0.00030416683092635764,0.14834915033451151
251,0.810306529049855,0.14527372805372488,2.209978766286353,0.00030780466954016047,0.14813972378014817
252,0.7458459999177969,0.1708098378938929,2.0513028779895053,0.0002884082610875326,0.1252141764801327
253,0.7516958687625647,0.18459278371230609,2.09160718681151,0.000285774405885846,0.12304787221891163
254,0.7592239534253058,0.18034093705629994,2.0644431404036636,0.00028049333736038576,0.12305181891525956
255,0.7600369515006511,0.1709942944246272,2.05833614660194,0.0002775385191075651,0.11888672022719128
256,0.7745898116440124,0.14902524871851838,2.0474955603298914,0.00030018742449517305,0.1272509959608607
257,0.7574829219503054,0.15491998955989708,2.0863106546152945,0.0003079830475767054,0.13717613998871941
258,0.7597507799540211,0.18290547051429396,2.054796501507103,0.0002696423606122769,0.11339075626147302
259,0.7518535132335737,0.17256789203360182,2.141335574991597,0.0003055201902102683,0.1411331699479851
260,0.747190758659017,0.17682152252921085,2.060130272388557,0.00029367347674224154,0.12450235988456576
261,0.7416702088603144,0.20619017239586887,2.1137980118542155,0.0002830122028874988,0.1322328963956088
262,0.7605216523784369,0.19196842600279912,2.146739344261576,0.00028248183375033365,0.12627084179135428
263,0.7525666906052144,0.1579215346421609,2.0291577178621316,0.0002909815806617446,0.11850608684991094
264,0.8084852330723313,0.14112152408941395,2.251049167454937,0.00031367252336485154,0.15222159608237956
265,0.8184494769005817,0.14331364430646484,2.2570213711185123,0.0003142412285530912,0.15428753335632406
266,0.7853591542287414,0.16958669198253312,2.1943649513401304,0.0003047752357673962,0.14525475514110503
267,0.7779925075192726,0.16500858943559701,2.1891730052391303,0.00030684325348788645,0.14581747264419123
268,0.7478236860174149,0.18396829549710794,2.02625740496649,0.0002723286909335844,0.11499496448083557
269,0.74673791907116,0.1847713254768428,2.0403711063374423,0.0002765880622494459,0.11040097119250289
270,0.7500641064571847,0.18640758832103552,2.0365866622460027,0.0002752499214280948,0.11821725396270137
271,0.7429451459133276,0.18900619542228397,2.046260396766821,0.000281347812278601,0.11516149394163923
272,0.7333609969450501,0.18582017452808933,2.030533687211638,0.0002796508752085134,0.11566591952854766
273,0.7530956223519186,0.1758426576050799,2.1079313316196364,0.0002876791033565921,0.13228474998011513
274,0.7644814400061771,0.16913630587718234,2.1317958611925154,0.0002873816063947206,0.12918913771085044
275,0.7193870831463944,0.20305649305240503,1.9985000693247088,0.00027127647795071957,0.11171578161266371
276,0.7373523769633029,0.1897698611900812,2.036488876064216,0.00027679216404466033,0.11676639301812604
277,0.7929831241656691,0.1673953965050508,2.0934879770041466,0.00026745865045680814,0.11295185563787657
278,0.7679112081984042,0.17606264109107528,2.0985363699946964,0.00028923604035572766,0.12805256979190272
279,0.7360880852143186,0.20489245193907615,2.108536529186501,0.0002776964876274702,0.12715162980566427
280,0.7382466301673295,0.20646922074952348,2.1079129590117587,0.0002840584225205448,0.1262857738759969
281,0.7827251289244096,0.16447112256491925,2.059192717983205,0.00027587174179770466,0.11627874361681975
282,0.7886211155278017,0.16058319225381573,2.111714452535135,0.000272419125009536,0.11531077166709021
283,0.7859181041886285,0.15876718548803326,2.1103822272283557,0.00027254306378687615,0.11406206299571024
284,0.7909761416003069,0.16785738722453392,2.0977798217292336,0.00027311163432681247,0.11419810765448159
285,0.7939718020985833,0.15409035122459513,2.085411777230581,0.00027244140355078556,0.11419014820508402
286,0.7856766354713539,0.15616399288110538,2.053852421375418,0.00027653264926808473,0.11469068575257815
287,0.7903630347895457,0.1615286514655423,2.075479497198916,0.00027624645425838857,0.1189196280152946
